PYTHONPATH=/home/ylu130/workspace/in-context-generalization
torchrun --nproc_per_node 4 --nnodes 1 --node_rank 0 --master_addr localhost --master_port 29501 /home/ylu130/workspace/in-context-generalization/inference.py --model-name llama2-7b --model-type llama --model-path /scratch/ylu130/model/llama-2-7b --n-gpu 4 --is-opensource --data-name commonsenseqa --num-eval 1000 --num-workers 0 --num-in-domain 0 --out-domain-data-name gsm8k --save /home/ylu130/workspace/in-context-generalization/results --do-sample --top-k 50 --top-p 1 --temperature 1 --deepspeed --deepspeed_config /home/ylu130/workspace/in-context-generalization/configs/deepspeed/ds_config.json --batch-size 4 --seed 42 --data-dir /scratch/ylu130/processed_data/commonsenseqa/out-domain/o5-tgsm8k-s42-rTrue --rationales --num-out-domain 5
WARNING:torch.distributed.run:
*****************************************
Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
*****************************************
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
[nltk_data]   Package punkt is already up-to-date!
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
using world size: 4
[2023-08-08 19:45:15,681] [INFO] [comm.py:657:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
arguments:
  model_name ................... llama2-7b
Evaluating commonsenseqa :   2%|▊                                                      | 1/63 [00:39<40:50, 39.52s/it]Evaluating commonsenseqa :   3%|█▋                                                     | 2/63 [01:17<39:30, 38.85s/it]Evaluating commonsenseqa :   5%|██▌                                                    | 3/63 [01:55<38:03, 38.06s/it]Evaluating commonsenseqa :   6%|███▍                                                   | 4/63 [02:32<37:05, 37.71s/it]Evaluating commonsenseqa :   8%|████▎                                                  | 5/63 [03:09<36:27, 37.71s/it]Evaluating commonsenseqa :  10%|█████▏                                                 | 6/63 [03:47<35:54, 37.80s/it]Evaluating commonsenseqa :  11%|██████                                                 | 7/63 [04:25<35:17, 37.81s/it]Evaluating commonsenseqa :  13%|██████▉                                                | 8/63 [05:03<34:46, 37.93s/it]Evaluating commonsenseqa :  14%|███████▊                                               | 9/63 [05:42<34:13, 38.02s/it]Evaluating commonsenseqa :  16%|████████▌                                             | 10/63 [06:20<33:44, 38.20s/it]Evaluating commonsenseqa :  17%|█████████▍                                            | 11/63 [06:59<33:17, 38.41s/it]Evaluating commonsenseqa :  19%|██████████▎                                           | 12/63 [07:38<32:46, 38.56s/it]Evaluating commonsenseqa :  21%|███████████▏                                          | 13/63 [08:16<32:05, 38.51s/it]Evaluating commonsenseqa :  22%|████████████                                          | 14/63 [08:55<31:28, 38.54s/it]Evaluating commonsenseqa :  24%|████████████▊                                         | 15/63 [09:34<30:52, 38.60s/it]Evaluating commonsenseqa :  25%|█████████████▋                                        | 16/63 [10:12<30:14, 38.60s/it]Evaluating commonsenseqa :  27%|██████████████▌                                       | 17/63 [10:51<29:33, 38.55s/it]Evaluating commonsenseqa :  29%|███████████████▍                                      | 18/63 [11:29<28:53, 38.53s/it]Evaluating commonsenseqa :  30%|████████████████▎                                     | 19/63 [12:07<28:09, 38.39s/it]Evaluating commonsenseqa :  32%|█████████████████▏                                    | 20/63 [12:45<27:24, 38.25s/it]Evaluating commonsenseqa :  33%|██████████████████                                    | 21/63 [13:24<26:47, 38.28s/it]Evaluating commonsenseqa :  35%|██████████████████▊                                   | 22/63 [14:02<26:16, 38.46s/it]Evaluating commonsenseqa :  37%|███████████████████▋                                  | 23/63 [14:40<25:26, 38.16s/it]Evaluating commonsenseqa :  38%|████████████████████▌                                 | 24/63 [15:18<24:44, 38.06s/it]Evaluating commonsenseqa :  40%|█████████████████████▍                                | 25/63 [15:56<24:04, 38.01s/it]Evaluating commonsenseqa :  41%|██████████████████████▎                               | 26/63 [16:34<23:26, 38.01s/it]Evaluating commonsenseqa :  43%|███████████████████████▏                              | 27/63 [17:13<22:57, 38.27s/it]Evaluating commonsenseqa :  44%|████████████████████████                              | 28/63 [17:50<22:10, 38.01s/it]Evaluating commonsenseqa :  46%|████████████████████████▊                             | 29/63 [18:28<21:28, 37.89s/it]Evaluating commonsenseqa :  48%|█████████████████████████▋                            | 30/63 [19:06<21:00, 38.19s/it]Evaluating commonsenseqa :  49%|██████████████████████████▌                           | 31/63 [19:44<20:19, 38.12s/it]Evaluating commonsenseqa :  51%|███████████████████████████▍                          | 32/63 [20:23<19:48, 38.34s/it]Evaluating commonsenseqa :  52%|████████████████████████████▎                         | 33/63 [21:01<19:08, 38.28s/it]Evaluating commonsenseqa :  54%|█████████████████████████████▏                        | 34/63 [21:40<18:30, 38.28s/it]Evaluating commonsenseqa :  56%|██████████████████████████████                        | 35/63 [22:18<17:54, 38.37s/it]Evaluating commonsenseqa :  57%|██████████████████████████████▊                       | 36/63 [22:57<17:21, 38.57s/it]Evaluating commonsenseqa :  59%|███████████████████████████████▋                      | 37/63 [23:36<16:44, 38.63s/it]Evaluating commonsenseqa :  60%|████████████████████████████████▌                     | 38/63 [24:14<16:01, 38.45s/it]Evaluating commonsenseqa :  62%|█████████████████████████████████▍                    | 39/63 [24:52<15:17, 38.24s/it]Evaluating commonsenseqa :  63%|██████████████████████████████████▎                   | 40/63 [25:30<14:41, 38.30s/it]Evaluating commonsenseqa :  65%|███████████████████████████████████▏                  | 41/63 [26:09<14:06, 38.48s/it]Evaluating commonsenseqa :  67%|████████████████████████████████████                  | 42/63 [26:47<13:22, 38.19s/it]Evaluating commonsenseqa :  68%|████████████████████████████████████▊                 | 43/63 [27:25<12:43, 38.18s/it]Evaluating commonsenseqa :  70%|█████████████████████████████████████▋                | 44/63 [28:03<12:06, 38.21s/it]Evaluating commonsenseqa :  71%|██████████████████████████████████████▌               | 45/63 [28:41<11:27, 38.21s/it]Evaluating commonsenseqa :  73%|███████████████████████████████████████▍              | 46/63 [29:20<10:54, 38.48s/it]Evaluating commonsenseqa :  75%|████████████████████████████████████████▎             | 47/63 [29:59<10:15, 38.46s/it]Evaluating commonsenseqa :  76%|█████████████████████████████████████████▏            | 48/63 [30:36<09:31, 38.13s/it]Evaluating commonsenseqa :  78%|██████████████████████████████████████████            | 49/63 [31:15<08:54, 38.17s/it]Evaluating commonsenseqa :  79%|██████████████████████████████████████████▊           | 50/63 [31:52<08:14, 38.01s/it]Evaluating commonsenseqa :  81%|███████████████████████████████████████████▋          | 51/63 [32:30<07:35, 37.98s/it]Evaluating commonsenseqa :  83%|████████████████████████████████████████████▌         | 52/63 [33:08<06:58, 38.01s/it]Evaluating commonsenseqa :  84%|█████████████████████████████████████████████▍        | 53/63 [33:46<06:19, 37.94s/it]Evaluating commonsenseqa :  86%|██████████████████████████████████████████████▎       | 54/63 [34:25<05:43, 38.21s/it]Evaluating commonsenseqa :  87%|███████████████████████████████████████████████▏      | 55/63 [35:03<05:05, 38.22s/it]Evaluating commonsenseqa :  89%|████████████████████████████████████████████████      | 56/63 [35:41<04:26, 38.03s/it]Evaluating commonsenseqa :  90%|████████████████████████████████████████████████▊     | 57/63 [36:18<03:47, 37.88s/it]Evaluating commonsenseqa :  92%|█████████████████████████████████████████████████▋    | 58/63 [36:57<03:10, 38.06s/it]Evaluating commonsenseqa :  94%|██████████████████████████████████████████████████▌   | 59/63 [37:34<02:31, 37.88s/it]Evaluating commonsenseqa :  95%|███████████████████████████████████████████████████▍  | 60/63 [38:13<01:54, 38.12s/it]Evaluating commonsenseqa :  97%|████████████████████████████████████████████████████▎ | 61/63 [38:51<01:16, 38.18s/it]Evaluating commonsenseqa :  98%|█████████████████████████████████████████████████████▏| 62/63 [39:30<00:38, 38.26s/it]Evaluating commonsenseqa : 100%|██████████████████████████████████████████████████████| 63/63 [39:54<00:00, 34.19s/it]Evaluating commonsenseqa : 100%|██████████████████████████████████████████████████████| 63/63 [39:54<00:00, 38.01s/it]
name: commonsenseqa | {'exact_match': 0.0, 'rougeL': 0.2598} | lm_loss 14.0416 | avg. gen lenth: 439.828
torchrun --nproc_per_node 4 --nnodes 1 --node_rank 0 --master_addr localhost --master_port 29501 /home/ylu130/workspace/in-context-generalization/inference.py --model-name llama2-7b --model-type llama --model-path /scratch/ylu130/model/llama-2-7b --n-gpu 4 --is-opensource --data-name commonsenseqa --num-eval 1000 --num-workers 0 --num-in-domain 0 --out-domain-data-name gsm8k --save /home/ylu130/workspace/in-context-generalization/results --do-sample --top-k 50 --top-p 1 --temperature 1 --deepspeed --deepspeed_config /home/ylu130/workspace/in-context-generalization/configs/deepspeed/ds_config.json --batch-size 4 --seed 42 --data-dir /scratch/ylu130/processed_data/commonsenseqa/out-domain/o5-tgsm8k-s42-rFalse --num-out-domain 5
WARNING:torch.distributed.run:
*****************************************
Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
*****************************************
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
[nltk_data]   Package punkt is already up-to-date!
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
using world size: 4
[nltk_data] Downloading package punkt to /home/ylu130/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
[2023-08-08 21:18:17,148] [INFO] [comm.py:657:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
arguments:
  model_name ................... llama2-7b
  model_type ................... llama
  model_path ................... /scratch/ylu130/model/llama-2-7b
  n_gpu ........................ 4
  n_nodes ...................... 1
  is_opensource ................ True
  model_parallel ............... False
  model_parallel_size .......... None
  data_name .................... commonsenseqa
  data_dir ..................... /scratch/ylu130/processed_data/commonsenseqa/out-domain/o5-tgsm8k-s42-rFalse
  processed_data_dir ........... None
  num_eval ..................... 1000
  num_in_domain ................ 0
  num_out_domain ............... 5
  out_domain_data_name ......... gsm8k
  out_domain_data_dir .......... None
  num_workers .................. 0
  max_prompt_length ............ 2048
  max_length ................... 512
  save ......................... /home/ylu130/workspace/in-context-generalization/results/llama2-7b/commonsenseqa/out-domain/o5-tgsm8k-s42-rFalse
  rationales ................... False
  top_k ........................ 50
  top_p ........................ 1.0
  do_sample .................... True
  temperature .................. 1.0
  no_repeat_ngram_size ......... 6
  repetition_penalty ........... None
  gradient_accumulation_steps .. 1
  batch_size ................... 4
  clip_grad .................... 1.0
  seed ......................... 42
  deepspeed .................... True
  deepspeed_config ............. /home/ylu130/workspace/in-context-generalization/configs/deepspeed/ds_config.json
  deepscale .................... False
  deepscale_config ............. None
  deepspeed_mpi ................ False
  local_rank ................... 0
  rank ......................... 0
  world_size ................... 4
Loading Data
  0%|                                                                                        | 0/9741 [00:00<?, ?it/s]  1%|▌                                                                             | 76/9741 [00:00<00:12, 754.84it/s]  2%|█▏                                                                           | 157/9741 [00:00<00:12, 782.06it/s]  2%|█▊                                                                           | 236/9741 [00:00<00:12, 732.43it/s]  3%|██▌                                                                          | 322/9741 [00:00<00:12, 778.57it/s]  4%|███▏                                                                         | 407/9741 [00:00<00:11, 802.05it/s]  5%|███▊                                                                         | 490/9741 [00:00<00:11, 810.73it/s]  6%|████▌                                                                        | 572/9741 [00:00<00:11, 782.33it/s]  7%|█████▏                                                                       | 651/9741 [00:00<00:12, 745.68it/s]  7%|█████▋                                                                       | 727/9741 [00:00<00:12, 739.18it/s]  8%|██████▍                                                                      | 812/9741 [00:01<00:11, 769.77it/s]  9%|███████                                                                      | 896/9741 [00:01<00:11, 788.17it/s] 10%|███████▋                                                                     | 980/9741 [00:01<00:10, 802.65it/s] 11%|████████▎                                                                   | 1063/9741 [00:01<00:10, 808.67it/s] 12%|████████▉                                                                   | 1145/9741 [00:01<00:11, 747.94it/s] 13%|█████████▌                                                                  | 1227/9741 [00:01<00:11, 767.59it/s] 13%|██████████▏                                                                 | 1311/9741 [00:01<00:10, 787.23it/s] 14%|██████████▉                                                                 | 1394/9741 [00:01<00:10, 797.59it/s] 15%|███████████▌                                                                | 1477/9741 [00:01<00:10, 806.78it/s] 16%|████████████▏                                                               | 1559/9741 [00:01<00:10, 810.16it/s] 17%|████████████▊                                                               | 1641/9741 [00:02<00:10, 795.14it/s] 18%|█████████████▍                                                              | 1723/9741 [00:02<00:10, 799.62it/s] 19%|██████████████                                                              | 1804/9741 [00:02<00:10, 779.79it/s] 19%|██████████████▋                                                             | 1887/9741 [00:02<00:09, 793.93it/s] 20%|███████████████▎                                                            | 1970/9741 [00:02<00:09, 804.37it/s] 21%|████████████████                                                            | 2051/9741 [00:02<00:09, 797.54it/s] 22%|████████████████▋                                                           | 2131/9741 [00:02<00:09, 771.28it/s] 23%|█████████████████▎                                                          | 2213/9741 [00:02<00:09, 785.01it/s] 24%|█████████████████▉                                                          | 2295/9741 [00:02<00:09, 794.89it/s] 24%|██████████████████▌                                                         | 2377/9741 [00:03<00:09, 797.82it/s] 25%|███████████████████▏                                                        | 2457/9741 [00:03<00:09, 778.61it/s] 26%|███████████████████▊                                                        | 2536/9741 [00:03<00:09, 765.56it/s] 27%|████████████████████▍                                                       | 2613/9741 [00:03<00:09, 740.16it/s] 28%|█████████████████████                                                       | 2697/9741 [00:03<00:09, 766.77it/s] 29%|█████████████████████▋                                                      | 2778/9741 [00:03<00:08, 778.01it/s] 29%|██████████████████████▎                                                     | 2863/9741 [00:03<00:08, 797.18it/s] 30%|██████████████████████▉                                                     | 2943/9741 [00:03<00:08, 790.98it/s] 31%|███████████████████████▌                                                    | 3023/9741 [00:03<00:08, 764.67it/s] 32%|████████████████████████▏                                                   | 3100/9741 [00:04<00:09, 690.55it/s] 33%|████████████████████████▋                                                   | 3171/9741 [00:04<00:10, 621.03it/s] 33%|█████████████████████████▍                                                  | 3255/9741 [00:04<00:09, 676.96it/s] 34%|██████████████████████████                                                  | 3335/9741 [00:04<00:09, 708.04it/s] 35%|██████████████████████████▌                                                 | 3408/9741 [00:04<00:09, 680.69it/s] 36%|███████████████████████████▏                                                | 3484/9741 [00:04<00:08, 701.28it/s] 37%|███████████████████████████▊                                                | 3562/9741 [00:04<00:08, 720.75it/s] 37%|████████████████████████████▍                                               | 3643/9741 [00:04<00:08, 745.34it/s] 38%|█████████████████████████████                                               | 3725/9741 [00:04<00:07, 764.57it/s] 39%|█████████████████████████████▋                                              | 3803/9741 [00:04<00:07, 755.62it/s] 40%|██████████████████████████████▎                                             | 3880/9741 [00:05<00:08, 719.74it/s] 41%|██████████████████████████████▊                                             | 3955/9741 [00:05<00:07, 728.25it/s] 41%|███████████████████████████████▍                                            | 4036/9741 [00:05<00:07, 751.44it/s] 42%|████████████████████████████████▏                                           | 4118/9741 [00:05<00:07, 771.00it/s] 43%|████████████████████████████████▋                                           | 4196/9741 [00:05<00:07, 760.95it/s] 44%|█████████████████████████████████▎                                          | 4273/9741 [00:05<00:07, 755.69it/s] 45%|█████████████████████████████████▉                                          | 4349/9741 [00:05<00:07, 712.13it/s] 45%|██████████████████████████████████▌                                         | 4430/9741 [00:05<00:07, 737.23it/s] 46%|███████████████████████████████████▏                                        | 4508/9741 [00:05<00:07, 728.44it/s] 47%|███████████████████████████████████▉                                        | 4612/9741 [00:06<00:06, 815.69it/s] 48%|████████████████████████████████████▊                                       | 4719/9741 [00:06<00:05, 886.84it/s] 49%|█████████████████████████████████████▌                                      | 4809/9741 [00:06<00:07, 687.43it/s] 50%|██████████████████████████████████████▎                                     | 4903/9741 [00:06<00:06, 748.74it/s] 52%|███████████████████████████████████████▏                                    | 5021/9741 [00:06<00:05, 859.62it/s] 53%|████████████████████████████████████████                                    | 5130/9741 [00:06<00:05, 920.27it/s] 54%|████████████████████████████████████████▊                                   | 5233/9741 [00:06<00:04, 950.43it/s] 55%|█████████████████████████████████████████▌                                  | 5332/9741 [00:06<00:04, 916.81it/s] 56%|██████████████████████████████████████████▌                                 | 5450/9741 [00:06<00:04, 988.48it/s] 57%|██████████████████████████████████████████▉                                | 5571/9741 [00:07<00:03, 1048.85it/s] 58%|███████████████████████████████████████████▋                               | 5678/9741 [00:07<00:03, 1029.90it/s] 59%|█████████████████████████████████████████████                               | 5783/9741 [00:07<00:04, 829.88it/s] 60%|█████████████████████████████████████████████▊                              | 5874/9741 [00:07<00:04, 823.01it/s] 61%|██████████████████████████████████████████████▌                             | 5965/9741 [00:07<00:04, 843.26it/s] 62%|███████████████████████████████████████████████▏                            | 6054/9741 [00:07<00:04, 838.87it/s] 63%|███████████████████████████████████████████████▉                            | 6141/9741 [00:07<00:04, 844.26it/s] 64%|████████████████████████████████████████████████▌                           | 6229/9741 [00:07<00:04, 853.25it/s] 65%|█████████████████████████████████████████████████▎                          | 6316/9741 [00:07<00:04, 829.26it/s] 66%|█████████████████████████████████████████████████▉                          | 6405/9741 [00:08<00:03, 845.33it/s] 67%|██████████████████████████████████████████████████▋                         | 6491/9741 [00:08<00:03, 834.71it/s] 68%|███████████████████████████████████████████████████▎                        | 6576/9741 [00:08<00:03, 825.04it/s] 68%|███████████████████████████████████████████████████▉                        | 6663/9741 [00:08<00:03, 835.87it/s] 69%|████████████████████████████████████████████████████▋                       | 6747/9741 [00:08<00:03, 819.73it/s] 70%|█████████████████████████████████████████████████████▎                      | 6830/9741 [00:08<00:03, 817.73it/s] 71%|█████████████████████████████████████████████████████▉                      | 6915/9741 [00:08<00:03, 825.83it/s] 72%|██████████████████████████████████████████████████████▌                     | 7001/9741 [00:08<00:03, 834.03it/s] 73%|███████████████████████████████████████████████████████▎                    | 7089/9741 [00:08<00:03, 846.03it/s] 74%|████████████████████████████████████████████████████████                    | 7178/9741 [00:09<00:02, 858.76it/s] 75%|████████████████████████████████████████████████████████▋                   | 7264/9741 [00:09<00:03, 815.46it/s] 75%|█████████████████████████████████████████████████████████▎                  | 7351/9741 [00:09<00:02, 830.64it/s] 76%|██████████████████████████████████████████████████████████                  | 7435/9741 [00:09<00:02, 831.35it/s] 77%|██████████████████████████████████████████████████████████▋                 | 7519/9741 [00:09<00:02, 813.27it/s] 78%|███████████████████████████████████████████████████████████▎                | 7607/9741 [00:09<00:02, 832.58it/s] 79%|████████████████████████████████████████████████████████████                | 7691/9741 [00:09<00:02, 818.04it/s] 80%|████████████████████████████████████████████████████████████▋               | 7774/9741 [00:09<00:02, 810.93it/s] 81%|█████████████████████████████████████████████████████████████▎              | 7858/9741 [00:09<00:02, 816.76it/s] 82%|█████████████████████████████████████████████████████████████▉              | 7945/9741 [00:09<00:02, 830.19it/s] 82%|██████████████████████████████████████████████████████████████▋             | 8035/9741 [00:10<00:02, 850.52it/s] 83%|███████████████████████████████████████████████████████████████▎            | 8121/9741 [00:10<00:02, 805.67it/s] 84%|████████████████████████████████████████████████████████████████            | 8203/9741 [00:10<00:01, 769.12it/s] 85%|████████████████████████████████████████████████████████████████▋           | 8291/9741 [00:10<00:01, 798.68it/s] 86%|█████████████████████████████████████████████████████████████████▍          | 8380/9741 [00:10<00:01, 822.38it/s] 87%|██████████████████████████████████████████████████████████████████          | 8463/9741 [00:10<00:01, 823.70it/s] 88%|██████████████████████████████████████████████████████████████████▋         | 8550/9741 [00:10<00:01, 835.45it/s] 89%|███████████████████████████████████████████████████████████████████▎        | 8634/9741 [00:10<00:01, 827.73it/s] 89%|████████████████████████████████████████████████████████████████████        | 8717/9741 [00:10<00:01, 812.32it/s] 90%|████████████████████████████████████████████████████████████████████▋       | 8806/9741 [00:11<00:01, 834.52it/s] 91%|█████████████████████████████████████████████████████████████████████▎      | 8890/9741 [00:11<00:01, 831.74it/s] 92%|██████████████████████████████████████████████████████████████████████      | 8975/9741 [00:11<00:00, 835.19it/s] 93%|██████████████████████████████████████████████████████████████████████▋     | 9062/9741 [00:11<00:00, 842.78it/s] 94%|███████████████████████████████████████████████████████████████████████▎    | 9147/9741 [00:11<00:00, 835.61it/s] 95%|████████████████████████████████████████████████████████████████████████    | 9236/9741 [00:11<00:00, 851.52it/s] 96%|████████████████████████████████████████████████████████████████████████▋   | 9322/9741 [00:11<00:00, 838.30it/s] 97%|█████████████████████████████████████████████████████████████████████████▍  | 9411/9741 [00:11<00:00, 851.39it/s] 97%|██████████████████████████████████████████████████████████████████████████  | 9497/9741 [00:11<00:00, 829.40it/s] 98%|██████████████████████████████████████████████████████████████████████████▊ | 9581/9741 [00:11<00:00, 822.14it/s] 99%|███████████████████████████████████████████████████████████████████████████▍| 9664/9741 [00:12<00:00, 801.73it/s]100%|████████████████████████████████████████████████████████████████████████████| 9741/9741 [00:12<00:00, 802.24it/s]
